codmpio,ano,subsidiado,cober_subsidiado,contributivo,especial,nacimientos,naci_bajopeso,defunciones,defun_menores,defun_ninez,tmi,prestadores,sedes,tacued,turbacued,truracued,taseo,turbaseo,truraseo,talcan,turbalcan,truralcan,uee_cm_sin,uee_resto_sin,ueetot_sin,uee_cm_zni,uee_resto_zni,ueetot_zni,uee_cm,uee_resto,tot_uee,uee_subn_sin,icee_cm,icee_resto,icee_tot,catastro,g_ures_ani,g_ures_con,g_u_tot,cob_gres_pot,cob_gres_efec
15646,2005,8810,0.6668685186586936,NA,NA,430,35,95,4,2,19.15,NA,NA,81.13057324840764,97.95539033457248,74.40564635958395,NA,NA,NA,32.19214437367304,94.23791821561338,7.392273402674592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15646,2006,11666,0.8830520021194459,NA,NA,404,29,79,6,3,18.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333,844,823,839,63.31583023071289,61.74043655395508
15646,2007,11660,1,NA,NA,373,25,79,6,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333,846,858,877,63.46586608886719,64.3660888671875
15646,2008,11696,1,NA,NA,388,42,85,4,3,17.43,NA,NA,30.43,37.65,28.52,7.76,37.14,0,7.76,37.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23313,15025,13414,13764,64.44902038574219,57.53871154785156
15646,2009,11375,1,8507,NA,390,45,77,4,1,16.85,NA,NA,30.43,37.65,28.52,7.76,37.14,0,7.76,37.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333,964,937,967,72.31807708740234,70.292572021484375
15646,2010,9597,0.9644256858607175,10043,NA,394,41,75,2,1,16.28,1,1,29.39,33.97,28.3,6.16,32.05,0,6.29,32.73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091,1090,1019,1065,99.90834045410156,93.40055084228516
15646,2011,9378,1,11444,59,384,26,98,5,0,15.30157676829324,1,1,30.66,38.22,28.75,7.34,36.42,0,7.48,37.11,0,NA,NA,4836,NA,NA,0,1469,3367,4836,0,100,94.39305114746094,96.028594970703125,1112,1112,1112,1165,100,100
15646,2012,9605,1,10849,61,364,34,79,4,1,15.30157676829324,1,1,43.09,99.45,28.27,21.09,99.4,0.5,21.04,99.35,0.45,1603,3891,5494,0,0,0,1603,3891,5494,0,100,100,100,1176,1176,1176,1230,100,100
15646,2013,9575,1,10418,60,359,32,69,4,0,14.67874615243045,1,2,42.91,99.61,27.66,21.45,99.61,0.43,21.44,99.57,0.43,1705,3959,5664,0,0,0,1705,3959,5664,0,100,100,100,1344,1344,1344,1404,100,100
15646,2014,5926,0.9561148757663762,9909,81,320,36,78,4,3,14.528955692690372,1,2,43.37,99.73,28.02,21.73,99.73,0.47,21.72,99.69,0.47,1797,4017,5814,0,0,0,1797,4017,5814,0,100,100,100,1522,1522,1512,1577,100,99.34297180175781
15646,2015,6402,0.9548098434004474,9229,86,312,27,84,6,0,16.149660700209985,1,1,39.67,100,27.93,16.84,100,0.66,16.84,100,0.66,2181,4438,6619,0,0,0,2181,4438,6619,0,100,100,100,1852,1530,1648,1723,82.61338806152344,88.98487854003906
15646,2016,7463,0.9853977844914401,9399,99,NA,NA,NA,NA,NA,NA,1,1,43.9,100,33.17,17.16,100,1.32,17.16,100,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2046,2046,1993,2076,100,97.40958404541016
15660,1998,1309,1.152501782900008,NA,NA,33,0,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,1999,1309,1.1661054394498191,NA,NA,59,3,14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,2000,1309,1.1805981456762509,NA,NA,40,2,12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,2001,1309,1.1960345378957467,NA,NA,28,0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,2002,1314,1.216508971059307,NA,NA,30,3,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,2003,1319,1.2387651793345043,NA,NA,28,3,14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,2004,1355,1.2918664848837322,NA,NA,22,0,13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,2005,1380,0.7972270363951474,NA,NA,21,3,14,1,0,17.82,NA,NA,73.03571428571428,98.95287958115183,59.62059620596206,NA,NA,NA,33.57142857142857,98.42931937172776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,2006,1744,1,NA,NA,22,1,16,0,1,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,2007,1744,1,NA,NA,23,4,15,0,0,16.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,2008,1744,1,NA,NA,19,1,13,0,1,15.68,NA,NA,14.29,100,0,14.29,100,0,14.29,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,839,896,898,93.22222137451172,99.55555725097656
15660,2009,1744,0.9381387842926304,8,NA,15,0,6,0,0,14.97,NA,NA,14.29,100,0,14.29,100,0,14.29,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,283,283,100,96.25850677490234
15660,2010,1496,0.8553459119496856,13,NA,12,1,9,0,1,14.26,1,1,14.33,100,0,14.33,100,0,14.33,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,283,284,100,96.25850677490234
15660,2011,1470,1,10,13,21,2,12,0,0,14.26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,NA,NA,0,256,196,452,0,78.88307189941406,78.88307189941406,78.88307189941406,309,309,296,297,100,95.792877197265625
15660,2012,1416,1,15,15,12,0,14,0,0,14.26,1,1,41.71,100,0,41.71,100,0,41.71,100,0,271,359,630,0,0,0,271,359,630,0,100,100,100,309,309,309,310,100,100
15660,2013,1354,1,17,15,9,1,9,0,0,14.26,1,1,43.8,85.12,5.03,41.35,85.12,0.28,41.21,85.12,0,276,374,650,0,0,0,276,374,650,0,100,100,100,320,320,314,315,100,98.125
15660,2014,1093,0.9972627737226277,24,35,17,1,11,0,0,12.843858822097689,1,1,98.19,97.39,98.88,45.25,97.39,0.28,45.1,97.39,0,277,383,660,0,0,0,277,383,660,0,100,100,100,320,320,316,320,100,98.75
15660,2015,1084,0.9872495446265938,27,36,15,1,9,0,0,11.511950662246159,1,1,98.34,97.73,98.87,45.62,97.41,0.28,45.47,97.41,0,303,398,701,0,0,0,303,398,701,0,100,100,100,374,374,315,325,100,84.22460174560547
15660,2016,1122,0.9985775248933144,92,36,NA,NA,NA,NA,NA,NA,1,1,35.84,100,22.41,35.81,100,22.36,35.84,100,22.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,374,322,333,100,86.09626007080078
15664,1998,2520,0.9718825132881792,NA,NA,69,3,20,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,1999,2520,0.9753333550074077,NA,NA,88,4,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2000,2520,0.9791259668868925,NA,NA,105,5,28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2001,2520,0.9834280663345645,NA,NA,97,8,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2002,2564,1.0053435341981485,NA,NA,80,6,27,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2003,2611,1.0291569505736635,NA,NA,94,0,33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2004,2813,1.1150088193907683,NA,NA,86,8,31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2005,2958,0.5752625437572929,NA,NA,73,6,36,0,1,26.21,NA,NA,34.77351916376307,95.41984732824427,21.22762148337596,NA,NA,NA,25.71428571428571,88.93129770992367,11.594202898550725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2006,4160,0.809023726176585,NA,NA,66,4,27,1,0,25.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2007,4981,1,NA,NA,55,7,33,2,0,24.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2008,4997,1,NA,NA,67,6,32,0,0,23.06,NA,NA,100,100,100,8.89,100,0,8.89,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2009,4825,0.9708249496981891,98,NA,70,6,25,0,0,22.02,NA,NA,100,100,100,8.99,100,0,8.99,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2010,4444,0.9855843867819916,117,NA,62,4,33,0,0,20.97,1,1,100,100,100,8.92,100,0,8.92,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15664,2011,4453,1,119,1,52,6,29,0,0,20.97,1,1,100,100,100,8.88,100,0,8.88,100,0,NA,NA,1471,NA,NA,0,247,1224,1471,0,100,96.91211700439453,97.41722106933594,NA,NA,NA,NA,NA,NA
15664,2012,4502,1,115,1,46,3,19,0,0,20.187376378484867,1,1,6.36,100,0,6.36,100,0,6.36,100,0,242,1448,1690,0,0,0,242,1448,1690,0,100,100,100,390,390,304,308,100,77.94871520996094
15664,2013,4092,1,60,1,63,6,35,1,1,19.531475809568235,1,1,21.65,100,16.32,6.36,100,0,6.36,100,0,259,1471,1730,0,0,0,259,1471,1730,0,100,100,100,366,366,322,326,100,87.97814178466797
15664,2014,3404,0.9759174311926605,61,2,49,12,34,1,0,20.889368493034425,1,1,32.65,100,27.47,13.65,100,7.02,13.65,100,7.02,266,1491,1757,0,0,0,266,1491,1757,0,100,100,100,409,409,346,350,100,84.5965805053711
15664,2015,3395,0.9738955823293173,99,5,37,3,19,1,0,18.89519261,1,1,22.29,100,16.32,13.65,100,7.02,13.65,100,7.02,326,1548,1874,0,0,0,326,1548,1874,0,100,100,100,409,409,382,386,100,93.3985366821289
15664,2016,3428,0.9850136239782017,157,20,NA,NA,NA,NA,NA,NA,1,1,22.29,22.63,0,13.65,13.79,4.55,13.65,13.79,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445,445,453,457,100,101.79774475097656
15667,1998,2404,0.5556888530757748,NA,NA,122,2,34,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,1999,2404,0.5583515715018659,NA,NA,146,5,32,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2000,2404,0.5611784935111985,NA,NA,151,6,42,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2001,2944,0.6910738099223082,NA,NA,177,1,45,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2002,3027,0.7149071966852113,NA,NA,108,3,33,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2003,3087,0.7338454165446364,NA,NA,120,4,33,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2004,4108,0.9836093050206455,NA,NA,114,2,34,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2005,4198,0.7592693072888407,NA,NA,124,7,26,1,0,19.72,NA,NA,49.967170059093895,99.26739926739927,22.41555783009212,NA,NA,NA,34.60275771503611,90.29304029304029,3.480040941658137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2006,5340,0.9658166033640803,NA,NA,95,0,34,2,1,19.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2007,5290,1,NA,NA,105,10,33,0,0,18.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2008,5291,1,NA,NA,85,5,41,2,0,17.95,NA,NA,14.27,64.44,0,13.99,63.19,0,13.26,59.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2009,5121,1,652,NA,71,4,30,0,0,17.36,NA,NA,100,100,100,45.95,98.42,0,43.8,93.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2010,4486,0.9226655697243933,678,NA,65,5,36,0,0,16.77,1,1,97.01,100,94.99,39.53,98.27,0,37.51,93.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15667,2011,4164,1,777,39,73,1,24,1,0,15.093,NA,NA,97.05,100,94.99,40.49,98.66,0,40.36,98.33,0,NA,NA,991,NA,NA,0,738,253,991,0,89.50395202636719,44.6637077331543,71.24370574951172,NA,NA,NA,NA,NA,NA
15667,2012,4056,1,799,43,78,7,32,2,0,15.093,1,1,13.8,64.44,0,13.53,63.19,0,12.83,59.91,0,742,260,1002,0,0,0,742,260,1002,0,100,51.28205108642578,80.22418212890625,NA,NA,NA,NA,NA,NA
15667,2013,3756,1,842,43,62,3,33,0,0,15.093,1,1,97.54,100,95.76,42.69,100,1.29,41.05,96.58,0.94,771,877,1648,0,0,0,771,877,1648,0,100,100,100,NA,NA,NA,NA,NA,NA
15667,2014,3141,0.9840225563909775,687,63,71,1,26,0,0,14.15273249236434,1,1,97.55,100,95.75,43.01,100,1.3,43.01,100,1.3,781,964,1745,0,0,0,781,964,1745,0,100,100,100,NA,NA,NA,NA,NA,NA
15667,2015,3206,0.9846437346437347,651,80,56,1,29,0,0,12.527998802240914,1,1,97.55,100,95.86,41.44,100,1.18,41.44,100,1.18,885,986,1871,0,0,0,885,986,1871,0,100,100,100,NA,NA,NA,NA,NA,NA
15667,2016,3246,0.992040027291335,619,97,NA,NA,NA,NA,NA,NA,1,1,100,100,0,100,100,0,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,1998,6055,1.314866569816049,NA,NA,65,6,36,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,1999,6055,1.3276849165784101,NA,NA,62,4,53,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2000,6055,1.341263512316144,NA,NA,68,3,47,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2001,6055,1.356333888859022,NA,NA,72,1,46,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2002,6055,1.372278390071549,NA,NA,84,6,33,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2003,5882,1.3498101040698542,NA,NA,63,4,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2004,5882,1.3678815277855296,NA,NA,69,5,48,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2005,5882,1.2008983258472845,NA,NA,57,4,52,3,1,23.34,NA,NA,64.46661550268611,96.96048632218846,53.49075975359343,NA,NA,NA,24.9424405218726,96.04863221884499,0.9240246406570842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2006,5882,1,NA,NA,60,5,37,0,0,22.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2007,5882,1,NA,NA,46,6,36,0,1,21.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2008,5882,1,NA,NA,45,0,44,0,0,20.54,NA,NA,100,100,100,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2009,4340,0.985244040862656,83,NA,60,2,39,1,0,19.61,NA,NA,100,100,100,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2010,3797,0.9317791411042945,102,NA,67,6,46,1,0,18.67,NA,1,100,100,100,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15673,2011,3611,1,127,38,43,2,48,0,0,18.67,NA,1,26.18,100,14.97,13.18,100,0,13.18,100,0,NA,NA,1661,NA,NA,0,472,1189,1661,0,100,86.409881591796875,89.880950927734375,NA,NA,NA,NA,NA,NA
15673,2012,3563,1,140,39,58,2,19,0,0,18.67,NA,1,68.28,100,51.74,34.27,100,0,34.27,100,0,484,1203,1687,0,0,0,484,1203,1687,0,100,87.42732238769531,90.69892120361328,NA,NA,NA,NA,NA,NA
15673,2013,3378,1,139,38,41,7,39,0,0,16.803,NA,1,68.35,100,51.74,34.41,100,0,68.35,100,51.74,486,1224,1710,0,0,0,486,1224,1710,0,100,88.9534912109375,91.83673095703125,NA,NA,NA,NA,NA,NA
15673,2014,2401,0.9876593994241053,106,75,32,4,31,0,0,15.1227,NA,1,69.53,100,51.74,33.13,89.89,0,65.8,89.89,51.74,496,1227,1723,0,0,0,496,1227,1723,0,100,89.1715087890625,92.04059600830078,NA,NA,NA,NA,NA,NA
15673,2015,2389,0.9900538748445918,137,83,39,3,24,0,0,14.43639767,NA,1,69.53,100,51.74,33.13,89.89,0,65.8,89.89,51.74,536,1296,1832,0,0,0,536,1296,1832,0,100,94.18604651162791,95.81589958158996,NA,NA,NA,NA,NA,NA
15673,2016,2455,0.9919768934531451,240,98,NA,NA,NA,NA,NA,NA,NA,1,69.8,100,52.91,36.32,100,2.13,36.32,100,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,1998,2368,1.4976119161337325,NA,NA,40,2,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,1999,2468,1.563291780683085,NA,NA,42,2,30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2000,2468,1.5657355150432417,NA,NA,45,3,29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2001,2468,1.5688887080697327,NA,NA,43,1,25,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2002,2485,1.583593335780415,NA,NA,38,3,15,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2003,2502,1.5987302171512696,NA,NA,47,3,14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2004,2586,1.6572503742591718,NA,NA,46,6,34,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2005,3039,0.9437888198757765,NA,NA,67,10,15,1,0,21.04,NA,NA,57.18363463368221,99.10714285714286,52.18317358892439,NA,NA,NA,14.747859181731684,98.21428571428571,4.792332268370607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2006,3039,0.9437888198757765,NA,NA,60,6,31,0,0,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2007,3039,1,NA,NA,57,1,33,0,0,19.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2008,3039,1,NA,NA,58,4,31,0,0,18.52,NA,NA,38.74,100,31.42,10.79,100,0.12,48.06,100,41.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2009,2892,0.9472649852603996,199,NA,49,7,28,0,0,17.67,NA,NA,38.74,100,31.42,10.79,100,0.12,48.06,100,41.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2010,2501,0.9416415662650602,208,NA,57,5,30,2,0,16.83,1,1,16.33,45.13,14.26,3.08,45.13,0.06,15.53,45.13,13.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15676,2011,2528,1,200,1,39,2,27,0,0,16.317793035905282,1,1,19.86,100,13.74,3.71,42.32,0.76,23.14,100,17.26,NA,NA,1135,NA,NA,0,129,1006,1135,0,100,93.93448638916016,94.7412338256836,NA,NA,NA,NA,NA,NA
15676,2012,2403,1,176,1,38,4,28,0,0,16.317793035905282,1,1,19.67,100,13.61,3.68,42.5,0.75,22.92,100,17.1,132,1010,1142,0,0,0,132,1010,1142,0,100,96.928985595703125,97.27427673339844,NA,NA,NA,NA,NA,NA
15676,2013,2287,1,154,1,49,2,23,0,0,15.749249171581978,1,1,99.97,0,99.97,99.97,0,99.97,99.97,0,99.97,285,2081,2366,0,0,0,285,2081,2366,0,100,100,100,NA,NA,NA,NA,NA,NA
15676,2014,1528,0.9801154586273252,134,1,42,5,30,0,0,14.878901160815072,1,1,99.97,100,99.97,99.97,100,99.97,99.97,100,99.97,294,2093,2387,0,0,0,294,2093,2387,0,99.66101837158203,97.98689270019531,98.19004821777344,NA,NA,NA,NA,NA,NA
15676,2015,1520,0.9706257982120051,169,2,45,6,31,1,0,15.44087835,1,1,99.97,100,99.97,99.97,100,99.97,99.97,100,99.97,165,1089,1254,0,0,0,165,1089,1254,0,55.932203389830505,50.98314606741573,51.58371040723983,NA,NA,NA,NA,NA,NA
15676,2016,1496,0.9914639351259069,346,28,NA,NA,NA,NA,NA,NA,1,1,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15681,1998,3051,0.44522934783750745,NA,NA,67,5,33,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
